timestamp,hashrate
2010-01-22 00:00:00+00:00,9.73124856672508e-12
2010-01-26 00:00:00+00:00,1.34980007194616e-11
2010-01-30 00:00:00+00:00,1.2027921433183599e-11
2010-02-03 00:00:00+00:00,1.62376939347979e-11
2010-02-07 00:00:00+00:00,1.87139403823172e-11
2010-02-11 00:00:00+00:00,1.60921806186109e-11
2010-02-15 00:00:00+00:00,2.32460914215077e-11
2010-02-19 00:00:00+00:00,2.24921641321615e-11
2010-02-23 00:00:00+00:00,3.15392916043158e-11
2010-02-27 00:00:00+00:00,3.2517675143624795e-11
2010-03-03 00:00:00+00:00,2.78185891402109e-11
2010-03-07 00:00:00+00:00,3.2517675143624795e-11
2010-03-11 00:00:00+00:00,3.28852291444466e-11
2010-03-15 00:00:00+00:00,2.79299206432286e-11
2010-03-19 00:00:00+00:00,2.99570923028178e-11
2010-03-23 00:00:00+00:00,4.65217732310883e-11
2010-03-27 00:00:00+00:00,3.9486773376631e-11
2010-03-31 00:00:00+00:00,4.69756441894404e-11
2010-04-04 00:00:00+00:00,5.02167758384825e-11
2010-04-08 00:00:00+00:00,5.898958607532581e-11
2010-04-12 00:00:00+00:00,8.43531550865232e-11
2010-04-16 00:00:00+00:00,7.85222918316944e-11
2010-04-20 00:00:00+00:00,7.96884644826601e-11
2010-04-24 00:00:00+00:00,8.37744517822657e-11
2010-04-28 00:00:00+00:00,9.9731490216983e-11
2010-05-02 00:00:00+00:00,9.68820190679263e-11
2010-05-06 00:00:00+00:00,9.64491901786208e-11
2010-05-10 00:00:00+00:00,8.75068811554374e-11
2010-05-14 00:00:00+00:00,7.66483630558576e-11
2010-05-18 00:00:00+00:00,1.07307708278201e-10
2010-05-22 00:00:00+00:00,1.13064805519858e-10
2010-05-26 00:00:00+00:00,1.24842389428177e-10
2010-05-30 00:00:00+00:00,1.24746971748383e-10
2010-06-03 00:00:00+00:00,1.29703805062888e-10
2010-06-07 00:00:00+00:00,1.2887766617713701e-10
2010-06-11 00:00:00+00:00,1.3879133280614798e-10
2010-06-15 00:00:00+00:00,1.6935153872945e-10
2010-06-19 00:00:00+00:00,1.36518077139047e-10
2010-06-23 00:00:00+00:00,1.47750577156816e-10
2010-06-27 00:00:00+00:00,1.53374207557116e-10
2010-07-01 00:00:00+00:00,2.0064047277912e-10
2010-07-05 00:00:00+00:00,1.69772707736179e-10
2010-07-09 00:00:00+00:00,2.20799974472116e-10
2010-07-13 00:00:00+00:00,1.67856925065505e-09
2010-07-17 00:00:00+00:00,1.65149555306384e-09
2010-07-21 00:00:00+00:00,1.8229623044748399e-09
2010-07-25 00:00:00+00:00,1.9312570948396798e-09
2010-07-29 00:00:00+00:00,2.1244834042325e-09
2010-08-02 00:00:00+00:00,3.0835359124288898e-09
2010-08-06 00:00:00+00:00,2.81847061359461e-09
2010-08-10 00:00:00+00:00,3.6237479317645e-09
2010-08-14 00:00:00+00:00,4.56907347918133e-09
2010-08-18 00:00:00+00:00,3.38357325016817e-09
2010-08-22 00:00:00+00:00,5.06263967506365e-09
2010-08-26 00:00:00+00:00,5.29160327845849e-09
2010-08-30 00:00:00+00:00,4.6173213449432406e-09
2010-09-03 00:00:00+00:00,4.95819741738872e-09
2010-09-07 00:00:00+00:00,4.6792988126606e-09
2010-09-11 00:00:00+00:00,5.74090721074621e-09
2010-09-15 00:00:00+00:00,6.66228738037215e-09
2010-09-19 00:00:00+00:00,9.58137886113681e-09
2010-09-23 00:00:00+00:00,9.67263008838573e-09
2010-09-27 00:00:00+00:00,1.08588960426217e-08
2010-10-01 00:00:00+00:00,1.02260252243218e-08
2010-10-05 00:00:00+00:00,8.062827580715229e-09
2010-10-09 00:00:00+00:00,1.00293708930848e-08
2010-10-13 00:00:00+00:00,1.1576863627367699e-08
2010-10-17 00:00:00+00:00,1.93176067628266e-08
2010-10-21 00:00:00+00:00,2.48910297496032e-08
2010-10-25 00:00:00+00:00,2.2433975310801097e-08
2010-10-29 00:00:00+00:00,2.51046866573251e-08
2010-11-02 00:00:00+00:00,2.5820100506968798e-08
2010-11-06 00:00:00+00:00,3.10455970381411e-08
2010-11-10 00:00:00+00:00,4.35221497768396e-08
2010-11-14 00:00:00+00:00,5.36698012792116e-08
2010-11-18 00:00:00+00:00,5.9307385447196e-08
2010-11-22 00:00:00+00:00,5.46168613375639e-08
2010-11-26 00:00:00+00:00,6.92951428220342e-08
2010-11-30 00:00:00+00:00,8.432954552237281e-08
2010-12-04 00:00:00+00:00,8.79436689019031e-08
2010-12-08 00:00:00+00:00,9.27625000746101e-08
2010-12-12 00:00:00+00:00,1.05974736816725e-07
2010-12-16 00:00:00+00:00,1.1328333935581e-07
2010-12-20 00:00:00+00:00,9.68389836428695e-08
2010-12-24 00:00:00+00:00,1.08001742450377e-07
2010-12-28 00:00:00+00:00,1.21681963160758e-07
2011-01-01 00:00:00+00:00,1.2816206770778098e-07
2011-01-05 00:00:00+00:00,1.21596943772684e-07
2011-01-09 00:00:00+00:00,1.2321823635632e-07
2011-01-13 00:00:00+00:00,1.4996956398631101e-07
2011-01-17 00:00:00+00:00,1.58561467414078e-07
2011-01-21 00:00:00+00:00,1.63144168784427e-07
2011-01-25 00:00:00+00:00,1.42980282754891e-07
2011-01-29 00:00:00+00:00,1.64136211725285e-07
2011-02-02 00:00:00+00:00,1.77267108663308e-07
2011-02-06 00:00:00+00:00,1.91492247012833e-07
2011-02-10 00:00:00+00:00,2.44256346380359e-07
2011-02-14 00:00:00+00:00,2.40379261517179e-07
2011-02-18 00:00:00+00:00,3.91485054897639e-07
2011-02-22 00:00:00+00:00,3.8423533165879397e-07
2011-02-26 00:00:00+00:00,4.54920133237534e-07
2011-03-02 00:00:00+00:00,4.67009518958862e-07
2011-03-06 00:00:00+00:00,7.46109882360313e-07
2011-03-10 00:00:00+00:00,4.50719122534764e-07
2011-03-14 00:00:00+00:00,4.43144011231659e-07
2011-03-18 00:00:00+00:00,5.22682679914265e-07
2011-03-22 00:00:00+00:00,4.77232012095633e-07
2011-03-26 00:00:00+00:00,4.83475502411536e-07
2011-03-30 00:00:00+00:00,5.3490906649787e-07
2011-04-03 00:00:00+00:00,5.726270134945139e-07
2011-04-07 00:00:00+00:00,6.63134715812337e-07
2011-04-11 00:00:00+00:00,6.30387322438889e-07
2011-04-15 00:00:00+00:00,5.52612263176948e-07
2011-04-19 00:00:00+00:00,6.47277934068425e-07
2011-04-23 00:00:00+00:00,7.8040601979881e-07
2011-04-27 00:00:00+00:00,8.722184927163171e-07
2011-05-01 00:00:00+00:00,1.06853945167215e-06
2011-05-05 00:00:00+00:00,1.24299487235332e-06
2011-05-09 00:00:00+00:00,1.35748124217533e-06
2011-05-13 00:00:00+00:00,1.57286756773456e-06
2011-05-17 00:00:00+00:00,2.0345550627412197e-06
2011-05-21 00:00:00+00:00,2.58473318607827e-06
2011-05-25 00:00:00+00:00,3.5433900954688e-06
2011-05-29 00:00:00+00:00,3.7398889476823102e-06
2011-06-02 00:00:00+00:00,4.10739248589387e-06
2011-06-06 00:00:00+00:00,7.04978032426183e-06
2011-06-10 00:00:00+00:00,6.37300141313269e-06
2011-06-14 00:00:00+00:00,6.34480229183565e-06
2011-06-18 00:00:00+00:00,8.805916153745591e-06
2011-06-22 00:00:00+00:00,1.17702839678778e-05
2011-06-26 00:00:00+00:00,1.06268031804332e-05
2011-06-30 00:00:00+00:00,1.24093637139252e-05
2011-07-04 00:00:00+00:00,1.12438433651035e-05
2011-07-08 00:00:00+00:00,1.14216858394628e-05
2011-07-12 00:00:00+00:00,1.1188590210086e-05
2011-07-16 00:00:00+00:00,1.2354068356969901e-05
2011-07-20 00:00:00+00:00,1.20198487388041e-05
2011-07-24 00:00:00+00:00,1.4793659986220501e-05
2011-07-28 00:00:00+00:00,1.40371660096524e-05
2011-08-01 00:00:00+00:00,1.6431116869293e-05
2011-08-05 00:00:00+00:00,1.29571093026425e-05
2011-08-09 00:00:00+00:00,1.2487648820662701e-05
2011-08-13 00:00:00+00:00,1.20181883386829e-05
2011-08-17 00:00:00+00:00,1.15792819314549e-05
2011-08-21 00:00:00+00:00,1.30154719384571e-05
2011-08-25 00:00:00+00:00,1.14895200560173e-05
2011-08-29 00:00:00+00:00,1.12202344297044e-05
2011-09-02 00:00:00+00:00,1.4316531112236801e-05
2011-09-06 00:00:00+00:00,1.32560473261452e-05
2011-09-10 00:00:00+00:00,1.26374317842584e-05
2011-09-14 00:00:00+00:00,1.32639252302093e-05
2011-09-18 00:00:00+00:00,1.45728652200325e-05
2011-09-22 00:00:00+00:00,1.30893998982328e-05
2011-09-26 00:00:00+00:00,1.1954985240386e-05
2011-09-30 00:00:00+00:00,1.03292040558972e-05
2011-10-04 00:00:00+00:00,1.09170449371271e-05
2011-10-08 00:00:00+00:00,1.083306766838e-05
2011-10-12 00:00:00+00:00,9.99329498090868e-06
2011-10-16 00:00:00+00:00,8.97708003840482e-06
2011-10-20 00:00:00+00:00,7.51739222728209e-06
2011-10-24 00:00:00+00:00,8.97708003840482e-06
2011-10-28 00:00:00+00:00,7.44440783672595e-06
2011-11-01 00:00:00+00:00,8.73436486000387e-06
2011-11-05 00:00:00+00:00,8.973662527401229e-06
2011-11-09 00:00:00+00:00,1.01103264475387e-05
2011-11-13 00:00:00+00:00,8.79418927685321e-06
2011-11-17 00:00:00+00:00,8.595510780002829e-06
2011-11-21 00:00:00+00:00,8.002716933106082e-06
2011-11-25 00:00:00+00:00,7.70632000965771e-06
2011-11-29 00:00:00+00:00,8.23983447186478e-06
2011-12-03 00:00:00+00:00,8.132965581692e-06
2011-12-07 00:00:00+00:00,7.97030627005816e-06
2011-12-11 00:00:00+00:00,7.86186672896894e-06
2011-12-15 00:00:00+00:00,7.06232384270858e-06
2011-12-19 00:00:00+00:00,8.67000731909753e-06
2011-12-23 00:00:00+00:00,8.72742458611142e-06
2011-12-27 00:00:00+00:00,9.168004881283199e-06
2011-12-31 00:00:00+00:00,9.28332569739997e-06
2012-01-04 00:00:00+00:00,8.879702840991269e-06
2012-01-08 00:00:00+00:00,9.28332569739997e-06
2012-01-12 00:00:00+00:00,1.03211337404744e-05
2012-01-16 00:00:00+00:00,9.82372970478891e-06
2012-01-20 00:00:00+00:00,8.58021961557513e-06
2012-01-24 00:00:00+00:00,8.776016470072131e-06
2012-01-28 00:00:00+00:00,1.0076167058231001e-05
2012-02-01 00:00:00+00:00,8.776016470072131e-06
2012-02-05 00:00:00+00:00,9.3272398828152e-06
2012-02-09 00:00:00+00:00,9.87590105239257e-06
2012-02-13 00:00:00+00:00,1.00816489909841e-05
2012-02-17 00:00:00+00:00,9.73873575999822e-06
2012-02-21 00:00:00+00:00,8.757293674048351e-06
2012-02-25 00:00:00+00:00,1.142553159036e-05
2012-02-29 00:00:00+00:00,1.27254423701015e-05
2012-03-04 00:00:00+00:00,9.67397724650567e-06
2012-03-08 00:00:00+00:00,1.16087726958068e-05
2012-03-12 00:00:00+00:00,1.25761704204574e-05
2012-03-16 00:00:00+00:00,1.06507281967033e-05
2012-03-20 00:00:00+00:00,1.10231312805041e-05
2012-03-24 00:00:00+00:00,1.2810666082748e-05
2012-03-28 00:00:00+00:00,1.18424180648659e-05
2012-04-01 00:00:00+00:00,1.2128461818581201e-05
2012-04-05 00:00:00+00:00,9.62191304274106e-06
2012-04-09 00:00:00+00:00,1.2209318230705e-05
2012-04-13 00:00:00+00:00,9.88325160797756e-06
2012-04-17 00:00:00+00:00,1.11382676851811e-05
2012-04-21 00:00:00+00:00,1.1530460209307201e-05
2012-04-25 00:00:00+00:00,1.08245136658802e-05
2012-04-29 00:00:00+00:00,1.2448738293526199e-05
2012-05-03 00:00:00+00:00,1.2448738293526199e-05
2012-05-07 00:00:00+00:00,1.28237002903192e-05
2012-05-11 00:00:00+00:00,1.05974601790129e-05
2012-05-15 00:00:00+00:00,1.12867258817129e-05
2012-05-19 00:00:00+00:00,1.2579099074275501e-05
2012-05-23 00:00:00+00:00,1.04251437533379e-05
2012-05-27 00:00:00+00:00,1.2971213518118701e-05
2012-05-31 00:00:00+00:00,1.15475437417398e-05
2012-06-04 00:00:00+00:00,1.19430075685117e-05
2012-06-08 00:00:00+00:00,1.1705729272448601e-05
2012-06-12 00:00:00+00:00,1.1018027673533799e-05
2012-06-16 00:00:00+00:00,1.25920316268957e-05
2012-06-20 00:00:00+00:00,1.1672620129977301e-05
2012-06-24 00:00:00+00:00,1.20159324867414e-05
2012-06-28 00:00:00+00:00,1.15867920407863e-05
2012-07-02 00:00:00+00:00,1.3818322359752599e-05
2012-07-06 00:00:00+00:00,1.33209874109609e-05
2012-07-10 00:00:00+00:00,1.3146856856569199e-05
2012-07-14 00:00:00+00:00,1.29727263021776e-05
2012-07-18 00:00:00+00:00,1.4009601065922001e-05
2012-07-22 00:00:00+00:00,1.2896255285848699e-05
2012-07-26 00:00:00+00:00,1.6514629071086802e-05
2012-07-30 00:00:00+00:00,1.8730041758675997e-05
2012-08-03 00:00:00+00:00,1.7515120131086198e-05
2012-08-07 00:00:00+00:00,1.50852768759066e-05
2012-08-11 00:00:00+00:00,1.5996468096599e-05
2012-08-15 00:00:00+00:00,1.8623360014449e-05
2012-08-19 00:00:00+00:00,1.7207549019198498e-05
2012-08-23 00:00:00+00:00,1.79699087858719e-05
2012-08-27 00:00:00+00:00,1.8077425306843898e-05
2012-08-31 00:00:00+00:00,1.73494752944877e-05
2012-09-04 00:00:00+00:00,1.55296002635974e-05
2012-09-08 00:00:00+00:00,1.8749059019116403e-05
2012-09-12 00:00:00+00:00,1.8882980869252902e-05
2012-09-16 00:00:00+00:00,2.00882775204818e-05
2012-09-20 00:00:00+00:00,2.09294479443629e-05
2012-09-24 00:00:00+00:00,2.22108427164667e-05
2012-09-28 00:00:00+00:00,2.33498602916702e-05
2012-10-02 00:00:00+00:00,1.9363298778458203e-05
2012-10-06 00:00:00+00:00,2.1562182833544197e-05
2012-10-10 00:00:00+00:00,2.26251073394231e-05
2012-10-14 00:00:00+00:00,2.09547974016134e-05
2012-10-18 00:00:00+00:00,2.3672520961597e-05
2012-10-22 00:00:00+00:00,2.53525063201619e-05
2012-10-26 00:00:00+00:00,2.45888766117233e-05
2012-10-30 00:00:00+00:00,2.44748066399431e-05
2012-11-03 00:00:00+00:00,2.34892439564555e-05
2012-11-07 00:00:00+00:00,2.57888902179266e-05
2012-11-11 00:00:00+00:00,2.16823790367281e-05
2012-11-15 00:00:00+00:00,2.27748759110447e-05
2012-11-19 00:00:00+00:00,2.05978657136654e-05
2012-11-23 00:00:00+00:00,2.4282036816922702e-05
2012-11-27 00:00:00+00:00,2.59842619294715e-05
2012-12-01 00:00:00+00:00,2.7351854662601598e-05
2012-12-05 00:00:00+00:00,2.0513890996951202e-05
2012-12-09 00:00:00+00:00,2.22233819133638e-05
2012-12-13 00:00:00+00:00,2.27844398482441e-05
2012-12-17 00:00:00+00:00,2.11091133888144e-05
2012-12-21 00:00:00+00:00,2.0271450159099602e-05
2012-12-25 00:00:00+00:00,2.0606515450985502e-05
2012-12-29 00:00:00+00:00,1.98478843099254e-05
2013-01-02 00:00:00+00:00,2.31064921817042e-05
2013-01-06 00:00:00+00:00,2.10328326269359e-05
2013-01-10 00:00:00+00:00,2.35842539588777e-05
2013-01-14 00:00:00+00:00,2.48765418470353e-05
2013-01-18 00:00:00+00:00,2.0191998252463703e-05
2013-01-22 00:00:00+00:00,2.0676606210522898e-05
2013-01-26 00:00:00+00:00,2.21367933340868e-05
2013-01-30 00:00:00+00:00,2.13989002229506e-05
2013-02-03 00:00:00+00:00,2.4350472667495498e-05
2013-02-07 00:00:00+00:00,2.40979857085511e-05
2013-02-11 00:00:00+00:00,2.5889052213916302e-05
2013-02-15 00:00:00+00:00,2.86570640858445e-05
2013-02-19 00:00:00+00:00,3.01278002487238e-05
2013-02-23 00:00:00+00:00,2.9401829158393097e-05
2013-02-27 00:00:00+00:00,3.68430328342827e-05
2013-03-03 00:00:00+00:00,3.3003500644019394e-05
2013-03-07 00:00:00+00:00,3.3003500644019394e-05
2013-03-11 00:00:00+00:00,4.03858626301816e-05
2013-03-15 00:00:00+00:00,4.0966233989742906e-05
2013-03-19 00:00:00+00:00,4.7472635858702e-05
2013-03-23 00:00:00+00:00,5.0605347869682395e-05
2013-03-27 00:00:00+00:00,4.1939267567528504e-05
2013-03-31 00:00:00+00:00,5.22576587944602e-05
2013-04-04 00:00:00+00:00,5.32562127841633e-05
2013-04-08 00:00:00+00:00,6.446114523801311e-05
2013-04-12 00:00:00+00:00,6.59868528176111e-05
2013-04-16 00:00:00+00:00,6.98011217666059e-05
2013-04-20 00:00:00+00:00,6.46866278222469e-05
2013-04-24 00:00:00+00:00,7.80700680613325e-05
2013-04-28 00:00:00+00:00,7.4501150664243e-05
2013-05-02 00:00:00+00:00,7.21289139986682e-05
2013-05-06 00:00:00+00:00,8.16459234846036e-05
2013-05-10 00:00:00+00:00,8.3649504429011e-05
2013-05-14 00:00:00+00:00,8.17498729685886e-05
2013-05-18 00:00:00+00:00,8.17498729685886e-05
2013-05-22 00:00:00+00:00,9.23161830801749e-05
2013-05-26 00:00:00+00:00,9.72680490550696e-05
2013-05-30 00:00:00+00:00,0.000102101244039172
2013-06-03 00:00:00+00:00,0.000126267218959687
2013-06-07 00:00:00+00:00,0.00012489739354075698
2013-06-11 00:00:00+00:00,0.000136533796665672
2013-06-15 00:00:00+00:00,0.000136533796665672
2013-06-19 00:00:00+00:00,0.00012016996789467299
2013-06-23 00:00:00+00:00,0.00016919931479569998
2013-06-27 00:00:00+00:00,0.00015958571736412598
2013-07-01 00:00:00+00:00,0.00016226949932262599
2013-07-05 00:00:00+00:00,0.00018772353843205802
2013-07-09 00:00:00+00:00,0.000213177577541489
2013-07-13 00:00:00+00:00,0.000196385104274522
2013-07-17 00:00:00+00:00,0.000219795249154928
2013-07-21 00:00:00+00:00,0.000253609902871071
2013-07-25 00:00:00+00:00,0.000212869496544479
2013-07-29 00:00:00+00:00,0.000257929462966303
2013-08-02 00:00:00+00:00,0.000295220469660226
2013-08-06 00:00:00+00:00,0.00035131404801310703
2013-08-10 00:00:00+00:00,0.000369902092881525
2013-08-14 00:00:00+00:00,0.000388972530725659
2013-08-18 00:00:00+00:00,0.0004975817438503561
2013-08-22 00:00:00+00:00,0.000525365496045046
2013-08-26 00:00:00+00:00,0.000532757874562586
2013-08-30 00:00:00+00:00,0.000634079924326022
2013-09-03 00:00:00+00:00,0.0006046638453624441
2013-09-07 00:00:00+00:00,0.000704398591759124
2013-09-11 00:00:00+00:00,0.000868614214377815
2013-09-15 00:00:00+00:00,0.0010245795805622299
2013-09-19 00:00:00+00:00,0.0010917651268286099
2013-09-23 00:00:00+00:00,0.00123733381040575
2013-09-27 00:00:00+00:00,0.0013020202885143301
2013-10-01 00:00:00+00:00,0.00144997713948187
2013-10-05 00:00:00+00:00,0.00156094477770752
2013-10-09 00:00:00+00:00,0.00172188761457957
2013-10-13 00:00:00+00:00,0.00215471182370886
2013-10-17 00:00:00+00:00,0.0023823096754087302
2013-10-21 00:00:00+00:00,0.00267510751260981
2013-10-25 00:00:00+00:00,0.00319415822401171
2013-10-29 00:00:00+00:00,0.00305100854399733
2013-11-02 00:00:00+00:00,0.00421699907036574
2013-11-06 00:00:00+00:00,0.004114549716249791
2013-11-10 00:00:00+00:00,0.004266940446481259
2013-11-14 00:00:00+00:00,0.00429233890151984
2013-11-18 00:00:00+00:00,0.00496879792970165
2013-11-22 00:00:00+00:00,0.005029393026405329
2013-11-26 00:00:00+00:00,0.00496879792970165
2013-11-30 00:00:00+00:00,0.00562647303819572
2013-12-04 00:00:00+00:00,0.00622428579850402
2013-12-08 00:00:00+00:00,0.00629461671148146
2013-12-12 00:00:00+00:00,0.00749562480414846
2013-12-16 00:00:00+00:00,0.00871479269397984
2013-12-20 00:00:00+00:00,0.0091211819905903
2013-12-24 00:00:00+00:00,0.009744865734394599
2013-12-28 00:00:00+00:00,0.009627457713498279
2014-01-01 00:00:00+00:00,0.011740802089632
2014-01-05 00:00:00+00:00,0.012692356672161401
2014-01-09 00:00:00+00:00,0.012762869764784501
2014-01-13 00:00:00+00:00,0.0180586488747028
2014-01-17 00:00:00+00:00,0.013610705802115899
2014-01-21 00:00:00+00:00,0.015300924169699
2014-01-25 00:00:00+00:00,0.016903799218676598
2014-01-29 00:00:00+00:00,0.017230969526134798
2014-02-02 00:00:00+00:00,0.0194121049091899
2014-02-06 00:00:00+00:00,0.0217618906024157
2014-02-10 00:00:00+00:00,0.019937540492033497
2014-02-14 00:00:00+00:00,0.0248893479344994
2014-02-18 00:00:00+00:00,0.0259805116973035
2014-02-22 00:00:00+00:00,0.02551379591831
2014-02-26 00:00:00+00:00,0.0281585186659398
2014-03-02 00:00:00+00:00,0.028262418171819202
2014-03-06 00:00:00+00:00,0.0307282667371457
2014-03-10 00:00:00+00:00,0.0312973087137595
2014-03-14 00:00:00+00:00,0.0293678475506144
2014-03-18 00:00:00+00:00,0.0306355244233027
2014-03-22 00:00:00+00:00,0.0371851882655261
2014-03-26 00:00:00+00:00,0.0393249976022039
2014-03-30 00:00:00+00:00,0.0370849660932176
2014-04-03 00:00:00+00:00,0.0517696170965723
2014-04-07 00:00:00+00:00,0.0444151321567057
2014-04-11 00:00:00+00:00,0.045327771858555806
2014-04-15 00:00:00+00:00,0.0593215806202576
2014-04-19 00:00:00+00:00,0.0565479844196814
2014-04-23 00:00:00+00:00,0.0607110262174494
2014-04-27 00:00:00+00:00,0.0579356650189374
2014-05-01 00:00:00+00:00,0.0668178858733963
2014-05-05 00:00:00+00:00,0.049715688893896
2014-05-09 00:00:00+00:00,0.06602243485109391
2014-05-13 00:00:00+00:00,0.0748179710179175
2014-05-17 00:00:00+00:00,0.08053934527222889
2014-05-21 00:00:00+00:00,0.0783388167128784
2014-05-25 00:00:00+00:00,0.07848325675566051
2014-05-29 00:00:00+00:00,0.06808812341053991
2014-06-02 00:00:00+00:00,0.0930364434388293
2014-06-06 00:00:00+00:00,0.0864943621241971
2014-06-10 00:00:00+00:00,0.103442581729614
2014-06-14 00:00:00+00:00,0.10285816036391
2014-06-18 00:00:00+00:00,0.113768842858603
2014-06-22 00:00:00+00:00,0.129161098068884
2014-06-26 00:00:00+00:00,0.114438071346006
2014-06-30 00:00:00+00:00,0.104506281189491
2014-07-04 00:00:00+00:00,0.13376803992254901
